farm_id,region,soil_type,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,recommended_irrigation_mm,sowing_date,harvest_date,crop_growth_days,NDVI_index
IND07336,Uttar Pradesh,Alluvial,Rice,39,6.8,25.9,231.8,78.1,6.3,13-01-2024,15-04-2024,93,0.52
IND07337,Kerala,Laterite,Rice,24.5,6.9,36.2,269.4,48.4,0,20-07-2024,23-11-2024,126,0.46
IND07338,Karnataka,Red,Millet,43.3,7.5,37.5,164.3,64.3,21.1,05-02-2024,26-05-2024,111,0.65
IND07339,Andhra Pradesh,Red,Maize,22.6,7.4,22.7,92.7,44,27.3,17-02-2024,02-06-2024,106,0.79
IND07340,West Bengal,Laterite,Rice,31.2,6.1,32.9,42,64.1,9.6,13-01-2024,16-04-2024,94,0.63
IND07341,Karnataka,Red,Millet,24.7,7.1,23.6,34.5,40.3,32,09-06-2024,15-10-2024,128,0.85
IND07342,Odisha,Laterite,Groundnut,16.5,7.7,32.6,88.3,56.7,43.3,11-07-2024,17-10-2024,98,0.71
IND07343,Bihar,Alluvial,Sugarcane,22.9,6.7,33.4,179,60,22.3,06-08-2024,27-12-2024,143,0.82
IND07344,Kerala,Laterite,Groundnut,14.6,6.7,18.8,244.8,45.4,16.5,16-02-2024,19-05-2024,93,0.45
IND07345,Rajasthan,Desert,Millet,36.2,6.4,20.7,151.9,74.9,28.8,17-05-2024,28-09-2024,134,0.44
IND07346,Haryana,Alluvial,Maize,36.7,7.1,36.8,39.7,52.9,7,08-08-2024,26-12-2024,140,0.78
IND07347,Madhya Pradesh,Black,Wheat,36.7,7.2,25.9,20,41,15.3,11-11-2024,22-02-2025,103,0.51
IND07348,Rajasthan,Alluvial,Wheat,12.8,7,29.3,285.3,66.5,2.2,18-10-2024,02-02-2025,107,0.37
IND07349,Bihar,Alluvial,Pulses,42.5,7.6,31.1,131.5,77.7,0,19-11-2024,02-03-2025,103,0.36
IND07350,Tamil Nadu,Laterite,Rice,16.7,6.5,36.9,127.6,89.6,19.8,08-03-2024,19-06-2024,103,0.66
IND07351,Odisha,Laterite,Rice,28.5,6.3,29.7,60,45.7,39,23-03-2024,14-08-2024,144,0.84
IND07352,Uttar Pradesh,Alluvial,Sugarcane,34.1,7.2,32.8,130.1,74,6.6,24-12-2024,14-05-2025,141,0.58
IND07353,Tamil Nadu,Black,Wheat,35.4,6.6,35,62.3,83,24.9,06-02-2024,07-07-2024,152,0.54
IND07354,Kerala,Laterite,Groundnut,36.6,6.9,19.2,255.1,49,0.8,17-12-2024,13-04-2025,117,0.46
IND07355,Karnataka,Red,Groundnut,41,6.9,22.3,106.5,85.8,21.5,10-04-2024,03-09-2024,146,0.68
IND07356,Maharashtra,Black,Sugarcane,35.9,6.3,25.4,263.8,56,9,08-06-2024,11-11-2024,156,0.83
IND07357,Haryana,Alluvial,Pulses,24.6,6.2,26.6,173.1,64.3,18.2,23-08-2024,14-01-2025,144,0.66
IND07358,Odisha,Laterite,Rice,25.7,6.6,24.4,186.9,84.3,0.2,09-01-2024,13-06-2024,156,0.36
IND07359,Maharashtra,Black,Wheat,44.9,6.4,18.1,221.5,87.7,13.3,25-12-2024,23-04-2025,119,0.42
IND07360,Rajasthan,Desert,Millet,38.6,6.1,25,231.3,74.8,11.3,19-08-2024,17-01-2025,151,0.81
IND07361,West Bengal,Laterite,Rice,44.7,6.8,18.1,105.8,47.2,7.5,03-10-2024,13-01-2025,102,0.63
IND07362,Uttar Pradesh,Alluvial,Rice,16.8,6.1,28,63,45.5,47.4,06-12-2024,03-03-2025,87,0.52
IND07363,Haryana,Alluvial,Maize,15.8,6.5,33.5,263.2,72.6,0,09-12-2024,18-04-2025,130,0.89
IND07364,Andhra Pradesh,Black,Cotton,12.3,6.1,24.3,225.7,67.9,27.3,06-01-2024,04-06-2024,150,0.42
IND07365,Madhya Pradesh,Red,Millet,40.8,6.5,36.8,296,62.5,0,13-04-2024,27-08-2024,136,0.49
IND07366,Madhya Pradesh,Black,Wheat,19,6.4,22.6,287.4,61.1,16.4,17-08-2024,12-01-2025,148,0.56
IND07367,Andhra Pradesh,Red,Groundnut,18.7,6.7,39.5,120.5,85.6,22.4,08-11-2024,18-02-2025,102,0.64
IND07368,Odisha,Laterite,Groundnut,27.3,6.1,35.9,102.3,63.2,9.1,10-05-2024,29-09-2024,142,0.47
IND07369,Karnataka,Black,Wheat,17.1,6.9,33.8,257.8,88.9,28.8,18-11-2024,11-04-2025,144,0.5
IND07370,Odisha,Laterite,Groundnut,27.7,6.5,25.2,86,65,10.4,17-06-2024,23-09-2024,98,0.7
IND07371,Punjab,Alluvial,Rice,33.2,7.4,28.9,29.5,65.5,30,19-06-2024,29-09-2024,102,0.45
IND07372,West Bengal,Laterite,Rice,31.9,6.7,36.8,121.9,62.9,17.5,18-02-2024,27-06-2024,130,0.85
IND07373,Karnataka,Red,Groundnut,25.6,7.2,34.5,34.7,70.4,31.8,16-01-2024,23-04-2024,98,0.85
IND07374,Uttar Pradesh,Alluvial,Wheat,15.3,7.3,26.3,55.1,83.9,15,14-05-2024,23-09-2024,132,0.4
IND07375,West Bengal,Laterite,Rice,38.9,7.3,39.2,210.7,51.4,4.8,24-10-2024,16-03-2025,143,0.43
IND07376,Uttar Pradesh,Alluvial,Pulses,35.3,6.9,37.3,216,50.4,0,08-07-2024,12-10-2024,96,0.48
IND07377,Tamil Nadu,Laterite,Groundnut,42.3,7.5,29.7,95.3,61.2,10.1,19-06-2024,21-09-2024,94,0.87
IND07378,Uttar Pradesh,Alluvial,Pulses,43.1,6.4,22.7,194.5,63.7,23.8,19-08-2024,22-11-2024,95,0.69
IND07379,Uttar Pradesh,Alluvial,Sugarcane,25.6,7.4,24.3,134.1,83.3,25.4,06-12-2024,15-04-2025,130,0.8
IND07380,Uttar Pradesh,Alluvial,Pulses,25.6,6.6,21,145.9,44.2,0,17-01-2024,17-05-2024,121,0.81
IND07381,Madhya Pradesh,Black,Cotton,15.3,7.5,26.8,272.5,53.5,19.9,22-07-2024,24-11-2024,125,0.45
IND07382,Uttar Pradesh,Alluvial,Maize,36.8,7.2,25.6,214,41.8,0,17-01-2024,05-06-2024,140,0.7
IND07383,Tamil Nadu,Laterite,Groundnut,22.4,6.2,27.7,33.3,41.6,33.7,25-01-2024,02-07-2024,159,0.76
IND07384,Andhra Pradesh,Black,Cotton,32.7,6.3,24.7,166.9,65.2,0,22-09-2024,24-02-2025,155,0.41
IND07385,Kerala,Laterite,Rice,13.2,7,34.7,108.7,81.6,35.4,04-05-2024,12-09-2024,131,0.4
IND07386,Bihar,Alluvial,Pulses,26.5,7.4,20.7,261.3,66.9,9.3,11-02-2024,08-05-2024,87,0.47
IND07387,Bihar,Alluvial,Maize,19.4,7.6,22.9,260.5,85.5,14.4,23-01-2024,20-06-2024,149,0.61
IND07388,Odisha,Alluvial,Rice,24.9,7.1,34,55.8,78,27.2,09-04-2024,13-09-2024,157,0.6
IND07389,Tamil Nadu,Red,Groundnut,29.7,6.5,28.6,298.5,54.9,0,24-11-2024,13-03-2025,109,0.37
IND07390,Odisha,Alluvial,Sugarcane,12.5,6.7,34.6,24.2,82.5,31.3,05-06-2024,04-09-2024,91,0.75
IND07391,Telangana,Black,Wheat,30.9,7.5,27.1,218.2,68.5,0,19-07-2024,16-12-2024,150,0.36
IND07392,Andhra Pradesh,Black,Wheat,42.6,7.1,38.8,58.7,55.3,36.2,06-07-2024,14-11-2024,131,0.85
IND07393,Tamil Nadu,Red,Maize,23.5,6.7,21.8,277.6,45.3,15.5,20-07-2024,22-11-2024,125,0.5
IND07394,Tamil Nadu,Black,Cotton,30.2,7.6,33.4,42.4,87.2,33.4,19-03-2024,14-07-2024,117,0.7
IND07395,Tamil Nadu,Red,Pulses,29.6,6.4,21.6,69.5,79,13.4,05-12-2024,02-03-2025,87,0.46
IND07396,Haryana,Alluvial,Sugarcane,25.9,7.1,21.4,182.8,65.5,0,07-05-2024,26-09-2024,142,0.8
IND07397,Odisha,Laterite,Rice,16,7.2,28.7,172,53.8,0.3,15-07-2024,01-12-2024,139,0.37
IND07398,Kerala,Laterite,Groundnut,38.9,7.4,23.2,234.9,87,14.6,18-12-2024,09-05-2025,142,0.4
IND07399,Gujarat,Alluvial,Wheat,33,6.6,38.1,167.5,62.5,19.3,14-12-2024,14-04-2025,121,0.76
IND07400,Odisha,Laterite,Rice,25.9,6.9,34.4,128.5,49.5,7,12-09-2024,20-01-2025,130,0.44
IND07401,Karnataka,Red,Pulses,22.4,7.1,20.2,291.8,64.5,12.5,18-11-2024,26-03-2025,128,0.68
IND07402,Kerala,Laterite,Rice,37.6,6.1,19.7,46.1,71.4,33.2,24-02-2024,23-07-2024,150,0.44
IND07403,Madhya Pradesh,Red,Groundnut,16.2,6.7,19.1,291.7,51,21.3,05-05-2024,22-08-2024,109,0.7
IND07404,Gujarat,Black,Sugarcane,43.4,6.6,23.9,201.7,56.8,14.8,02-05-2024,30-07-2024,89,0.7
IND07405,Punjab,Alluvial,Wheat,38.8,6.2,19.7,94,75.6,20.2,12-07-2024,05-10-2024,85,0.86
IND07406,Gujarat,Black,Wheat,37.2,7,24.5,217.5,52.7,0,05-01-2024,06-05-2024,122,0.58
IND07407,Andhra Pradesh,Black,Wheat,12.4,7.2,31.3,217.8,43.8,25.8,23-10-2024,18-02-2025,118,0.63
IND07408,Haryana,Alluvial,Pulses,15.1,6.8,19.6,22.5,84.3,34.8,23-12-2024,30-04-2025,128,0.54
IND07409,Punjab,Alluvial,Maize,23.4,6.1,35.8,285.5,83.9,22.3,06-11-2024,05-04-2025,150,0.77
IND07410,Odisha,Alluvial,Rice,29.5,6.6,30.9,108.9,79.2,34.5,10-09-2024,08-02-2025,151,0.62
IND07411,Telangana,Red,Maize,31.8,7.4,39.4,112.7,84.5,15.7,05-09-2024,09-02-2025,157,0.67
IND07412,Andhra Pradesh,Red,Maize,29.4,6.1,29.1,175.5,82.4,7.3,07-10-2024,19-01-2025,104,0.57
IND07413,Telangana,Red,Pulses,29.8,6.2,22.4,32.9,60.2,22,16-05-2024,13-09-2024,120,0.79
IND07414,Punjab,Alluvial,Pulses,36.7,7,25,130.4,67.8,4.2,20-05-2024,11-09-2024,114,0.81
IND07415,Gujarat,Alluvial,Rice,42.5,7.1,32.6,207.7,54.2,17,19-09-2024,08-02-2025,142,0.75
IND07416,Odisha,Laterite,Rice,37.2,6.3,22.4,245.3,53.7,18.6,15-04-2024,02-08-2024,109,0.88
IND07417,Telangana,Red,Pulses,43.6,6.7,19.5,95,53.2,23.3,23-09-2024,23-01-2025,122,0.64
IND07418,West Bengal,Laterite,Groundnut,28.4,7.4,27.3,53.1,63.8,38.3,16-08-2024,11-01-2025,148,0.77
IND07419,Tamil Nadu,Black,Cotton,35.3,7.1,22.2,80.5,50.3,23.7,17-05-2024,13-09-2024,119,0.72
IND07420,Bihar,Alluvial,Sugarcane,28.6,6.1,38.2,230.1,73.7,2,22-08-2024,04-01-2025,135,0.58
IND07421,Kerala,Laterite,Groundnut,36.5,7.7,28.2,268,76.8,0,09-04-2024,14-08-2024,127,0.35
IND07422,Maharashtra,Black,Sugarcane,30.6,7,18.3,222.2,68.3,0,19-10-2024,16-02-2025,120,0.36
IND07423,Maharashtra,Black,Sugarcane,24.5,6.7,38.5,126.1,44.4,2.7,01-08-2024,13-11-2024,104,0.55
IND07424,Rajasthan,Desert,Millet,16.3,6,21.5,151.4,51.9,24.9,03-07-2024,26-10-2024,115,0.49
IND07425,Kerala,Laterite,Groundnut,43.7,7.5,18.8,196.2,51.2,19.2,14-03-2024,08-08-2024,147,0.61
IND07426,Madhya Pradesh,Black,Cotton,13.2,6.6,38.5,145.1,44,32.5,25-01-2024,29-04-2024,95,0.37
IND07427,Haryana,Alluvial,Sugarcane,16.5,7.5,27,274.6,53.8,17.9,07-04-2024,15-07-2024,99,0.45
IND07428,Karnataka,Black,Sugarcane,22.1,7.2,23.5,162.7,78.2,33.8,12-03-2024,20-07-2024,130,0.55
IND07429,Rajasthan,Alluvial,Pulses,27.2,6.9,24.3,244.1,62.1,29.5,13-05-2024,05-10-2024,145,0.88
IND07430,Rajasthan,Desert,Millet,39.1,6.1,25.2,283.4,89.9,0,12-04-2024,19-08-2024,129,0.88
IND07431,Maharashtra,Red,Millet,20.1,7.6,19.5,290.7,80,19.7,07-12-2024,20-03-2025,103,0.42
IND07432,Uttar Pradesh,Alluvial,Pulses,16.9,6.8,28.9,87,62.3,19.1,20-11-2024,18-04-2025,149,0.44
IND07433,Rajasthan,Alluvial,Sugarcane,13.7,6.7,26.4,91.6,54.4,30.4,05-05-2024,08-10-2024,156,0.86
IND07434,Odisha,Alluvial,Pulses,32.2,7.2,39.7,165.3,81.9,20.1,15-08-2024,15-01-2025,153,0.89
IND07435,Karnataka,Laterite,Groundnut,16.4,6.2,22.4,146.7,62.5,31.8,17-12-2024,21-05-2025,155,0.81
IND07436,Madhya Pradesh,Red,Maize,24.4,6.5,20.6,147.2,87.3,22.8,10-10-2024,01-03-2025,142,0.43
IND07437,Madhya Pradesh,Black,Wheat,44.6,7.1,19.4,251.4,72.5,0,07-02-2024,09-07-2024,153,0.9
IND07438,Odisha,Laterite,Rice,39.5,6.5,40,139,64.5,0,14-01-2024,30-04-2024,107,0.43
IND07439,Gujarat,Black,Wheat,33.7,7.2,21.2,293.7,73.8,8.2,06-11-2024,16-03-2025,130,0.44
IND07440,Madhya Pradesh,Black,Cotton,20.7,6.1,29.3,107.1,77.9,33.3,08-06-2024,26-10-2024,140,0.68
IND07441,Andhra Pradesh,Black,Cotton,16.4,6,19.4,173.4,75.6,32.7,05-04-2024,11-09-2024,159,0.88
IND07442,Bihar,Alluvial,Rice,29.7,6.9,30,107.4,43.9,9.3,21-02-2024,18-05-2024,87,0.65
IND07443,Tamil Nadu,Laterite,Rice,31.5,6.2,24.7,53.3,68.5,14.8,19-08-2024,30-11-2024,103,0.76
IND07444,Telangana,Black,Cotton,41.1,7.6,28.4,245.3,82.7,22.5,19-05-2024,28-09-2024,132,0.56
IND07445,Rajasthan,Alluvial,Pulses,40.1,6.8,34.3,241.7,50.9,4.4,15-11-2024,08-03-2025,113,0.53
IND07446,Tamil Nadu,Black,Wheat,29.1,6.2,26.4,210.3,59.8,24.6,23-11-2024,30-03-2025,127,0.4
IND07447,Andhra Pradesh,Black,Cotton,43,6.2,19.2,215.8,47.3,6.1,15-07-2024,07-11-2024,115,0.35
IND07448,Andhra Pradesh,Black,Sugarcane,17.1,6.7,29.9,39.4,62.6,31.1,15-11-2024,06-04-2025,142,0.5
IND07449,Gujarat,Alluvial,Wheat,22.2,6,30.9,245.7,60.7,28.6,10-11-2024,03-02-2025,85,0.53
IND07450,West Bengal,Laterite,Rice,12.3,7.4,30.1,251.1,53,32.5,20-06-2024,16-10-2024,118,0.83
IND07451,Bihar,Alluvial,Pulses,26.2,7.3,21.6,23,88.8,24.3,16-06-2024,19-10-2024,125,0.78
IND07452,Gujarat,Alluvial,Rice,14.3,6.5,22.6,153.5,65.6,34,19-10-2024,23-02-2025,127,0.52
IND07453,Gujarat,Black,Sugarcane,33.3,7.3,32.4,139.1,42.8,0,13-08-2024,19-01-2025,159,0.66
IND07454,Odisha,Alluvial,Wheat,21.4,6.2,24.8,123,62.5,16.5,19-07-2024,27-11-2024,131,0.6
IND07455,Gujarat,Black,Sugarcane,24.6,6.3,28.7,175.2,83.8,7.2,18-08-2024,13-01-2025,148,0.85
IND07456,Telangana,Red,Millet,21.1,6.7,21,182.1,76,35,18-06-2024,25-11-2024,160,0.45
IND07457,Odisha,Laterite,Groundnut,14.3,6.5,25.1,291.5,88.5,12.6,12-03-2024,04-08-2024,145,0.46
IND07458,Rajasthan,Desert,Millet,25.1,6.2,38.3,42.6,50.3,42.1,22-03-2024,07-07-2024,107,0.43
IND07459,Haryana,Alluvial,Rice,41.3,7.7,29.8,32.1,57.4,21.5,25-06-2024,24-09-2024,91,0.59
IND07460,Andhra Pradesh,Red,Millet,18.8,6.8,30.3,62.1,62.8,30.1,16-08-2024,24-11-2024,100,0.37
IND07461,Odisha,Alluvial,Maize,17.5,7.3,37.4,198.8,75.2,30.7,02-01-2024,24-04-2024,113,0.66
IND07462,Haryana,Alluvial,Wheat,25.4,7.2,27.3,172.6,54.5,15.7,06-07-2024,20-11-2024,137,0.83
IND07463,Odisha,Laterite,Rice,18,6.3,37.7,62.6,40.2,24,04-06-2024,22-09-2024,110,0.53
IND07464,Maharashtra,Red,Pulses,43.2,7.7,38.7,165.7,75.1,14.2,11-03-2024,10-08-2024,152,0.36
IND07465,Maharashtra,Laterite,Groundnut,39.2,6.8,31.8,119.2,70.1,25.5,12-11-2024,01-04-2025,140,0.51
IND07466,Telangana,Black,Sugarcane,44,7.5,37.1,70.2,70.5,19.8,21-07-2024,30-10-2024,101,0.68
IND07467,Gujarat,Black,Wheat,14.4,6.7,31.2,130.6,89.6,33.9,11-11-2024,13-03-2025,122,0.68
IND07468,Haryana,Alluvial,Sugarcane,34,7,24.6,54.2,44.1,41.7,24-10-2024,17-01-2025,85,0.7
IND07469,Madhya Pradesh,Red,Millet,40.5,6,29.9,98.3,52.9,27.3,01-07-2024,12-11-2024,134,0.85
IND07470,Bihar,Alluvial,Wheat,25.1,7.2,19,87.4,67,35.3,08-01-2024,08-06-2024,152,0.54
IND07471,Madhya Pradesh,Red,Groundnut,38.8,6.2,34.4,236.5,66.8,0,06-05-2024,02-10-2024,149,0.78
IND07472,Kerala,Laterite,Rice,37.4,7.6,38.3,40.9,71.7,30,17-12-2024,25-03-2025,98,0.59
IND07473,Andhra Pradesh,Black,Sugarcane,26.4,6.4,20.1,137.8,75.7,8,11-08-2024,31-12-2024,142,0.83
IND07474,Punjab,Alluvial,Rice,12,6.5,22,113,82,7,04-05-2024,15-08-2024,103,0.58
IND07475,Odisha,Laterite,Groundnut,20.2,6.2,33.4,108.6,78.5,8.8,10-07-2024,09-12-2024,152,0.46
IND07476,Maharashtra,Laterite,Rice,21.4,6,20.4,178.5,46.2,25.6,22-11-2024,10-03-2025,108,0.63
IND07477,Punjab,Alluvial,Sugarcane,37,6.4,27.2,250.7,66.1,0,12-03-2024,26-06-2024,106,0.63
IND07478,Karnataka,Black,Sugarcane,36.7,7,21.6,252.9,58.2,0,09-08-2024,01-01-2025,145,0.49
IND07479,Madhya Pradesh,Black,Cotton,26.8,6.2,35.5,299.8,64.2,9.6,03-03-2024,18-07-2024,137,0.54
IND07480,Bihar,Alluvial,Rice,24.1,7.4,28.2,99.9,40,8.2,15-05-2024,11-08-2024,88,0.75
IND07481,Rajasthan,Alluvial,Rice,27.6,6.9,24.1,192.5,50.3,32.2,10-02-2024,30-06-2024,141,0.4
IND07482,Telangana,Red,Pulses,38.4,6.8,27.9,208.4,50.1,0,05-02-2024,02-06-2024,118,0.83
IND07483,Odisha,Alluvial,Rice,44.8,6.4,26.8,236.8,45.4,0,05-01-2024,16-04-2024,102,0.72
IND07484,Punjab,Alluvial,Sugarcane,20.5,7.6,19.8,173.3,62,12.9,16-01-2024,07-05-2024,112,0.74
IND07485,Uttar Pradesh,Alluvial,Rice,38,7.6,29.7,110.1,46.2,20.1,07-10-2024,02-01-2025,87,0.65
IND07486,Telangana,Red,Pulses,32.4,7.5,23,230.6,51.9,20.1,22-07-2024,24-11-2024,125,0.46
IND07487,Madhya Pradesh,Red,Pulses,23.1,6.8,22.7,165.1,79.3,0,09-08-2024,01-01-2025,145,0.83
IND07488,Odisha,Alluvial,Pulses,20.8,7,36.3,85.4,66.8,40.2,23-11-2024,08-03-2025,105,0.66
IND07489,Telangana,Black,Cotton,43.8,6.1,28.2,199.8,57.2,0,15-11-2024,22-03-2025,127,0.65
IND07490,Karnataka,Laterite,Rice,15.6,6.7,26.6,235.6,68.7,33,20-07-2024,12-11-2024,115,0.38
IND07491,Rajasthan,Desert,Millet,33.6,6.6,19.2,242.4,89.3,12.3,06-05-2024,02-10-2024,149,0.37
IND07492,Bihar,Alluvial,Maize,17.2,6.2,29.1,43.5,84.6,38.2,23-08-2024,04-12-2024,103,0.77
IND07493,Tamil Nadu,Laterite,Rice,34.5,6.7,19,69.4,43.9,34.2,08-12-2024,19-03-2025,101,0.56
IND07494,Rajasthan,Alluvial,Sugarcane,14.4,7.3,34.5,193.7,43.2,2.8,18-08-2024,18-01-2025,153,0.83
IND07495,Andhra Pradesh,Black,Sugarcane,29.2,6.3,25.6,240.8,56.1,1.2,11-02-2024,13-05-2024,92,0.65
IND07496,Punjab,Alluvial,Rice,29.5,7.2,39.7,247.5,47,12.2,04-09-2024,26-01-2025,144,0.61
IND07497,Haryana,Alluvial,Wheat,37.8,6.7,29,31.5,75.1,27.3,07-05-2024,25-08-2024,110,0.55
IND07498,Kerala,Laterite,Rice,41.8,7.2,24.1,238.7,49.2,20.1,04-09-2024,09-02-2025,158,0.35
IND07499,Madhya Pradesh,Black,Sugarcane,25.9,6.1,39,211.4,64.4,9.7,19-05-2024,19-08-2024,92,0.44
IND07500,Andhra Pradesh,Red,Groundnut,28.5,6.4,25.4,161.6,89.6,0,01-08-2024,04-12-2024,125,0.72
IND07501,Odisha,Laterite,Rice,22.2,6.1,26.8,194.2,60.1,0.1,04-11-2024,13-04-2025,160,0.9
IND07502,Tamil Nadu,Laterite,Rice,37.8,7,29.1,299.3,47.5,0,20-12-2024,26-04-2025,127,0.52
IND07503,West Bengal,Laterite,Rice,39.7,6.6,24.2,77.7,61.4,0,17-07-2024,22-11-2024,128,0.4
IND07504,Odisha,Alluvial,Wheat,16.6,7.2,28,91.2,76.9,13.8,14-01-2024,21-06-2024,159,0.55
IND07505,Gujarat,Alluvial,Rice,22.3,7.4,39.3,144.8,86.5,24.3,15-09-2024,13-12-2024,89,0.75
IND07506,Karnataka,Laterite,Groundnut,17.1,6.5,35.9,171.9,61.5,10,19-09-2024,15-02-2025,149,0.56
IND07507,Karnataka,Red,Maize,13,7.3,37.2,131.1,84.5,42.1,23-03-2024,07-08-2024,137,0.54
IND07508,Bihar,Alluvial,Rice,38.6,7.1,23.4,270.2,76.9,12.5,11-04-2024,04-09-2024,146,0.77
IND07509,Gujarat,Black,Sugarcane,23.2,6.3,24.6,249.7,66.1,0,09-02-2024,28-06-2024,140,0.86
IND07510,Uttar Pradesh,Alluvial,Rice,15.5,7.5,34.6,187.1,87.8,23.2,01-07-2024,12-10-2024,103,0.67
IND07511,Punjab,Alluvial,Pulses,31.6,6.9,35.5,132.6,48.4,33.7,21-02-2024,20-05-2024,89,0.86
IND07512,Odisha,Laterite,Rice,32.3,6.7,35,47.5,53.8,13.1,18-02-2024,18-07-2024,151,0.75
IND07513,Madhya Pradesh,Red,Groundnut,30.3,7.6,26.5,112.2,54.3,6.2,21-03-2024,14-06-2024,85,0.57
IND07514,Karnataka,Laterite,Groundnut,38.3,7.7,29,118.5,90,3.1,08-03-2024,31-07-2024,145,0.74
IND07515,Andhra Pradesh,Red,Maize,35.4,6.2,31.5,86.6,50,1.3,24-02-2024,28-07-2024,155,0.59
IND07516,Kerala,Laterite,Groundnut,27.1,7.3,30.5,102.5,59.8,39.2,08-07-2024,13-12-2024,158,0.41
IND07517,Odisha,Alluvial,Sugarcane,29.9,6.9,37.2,228.1,58.6,8.5,14-03-2024,25-06-2024,103,0.36
IND07518,Maharashtra,Laterite,Rice,26.1,7.8,38.5,270.2,66.1,0,03-10-2024,07-02-2025,127,0.61
IND07519,Uttar Pradesh,Alluvial,Rice,35.9,6.6,27,25.2,45.4,36.2,12-01-2024,04-05-2024,113,0.53
IND07520,Kerala,Laterite,Rice,14.2,7.2,37.2,128.9,68.5,5,23-06-2024,22-09-2024,91,0.72
IND07521,Punjab,Alluvial,Rice,19.8,6.8,32.9,151.4,78.7,7.1,09-03-2024,28-07-2024,141,0.4
IND07522,Rajasthan,Alluvial,Wheat,24.9,7,25.9,188.3,63.8,22.4,03-02-2024,11-05-2024,98,0.45
IND07523,Kerala,Laterite,Rice,24.8,6.2,27.1,37.1,85.9,25.8,04-06-2024,05-11-2024,154,0.77
IND07524,Andhra Pradesh,Black,Sugarcane,29.2,7.6,28.2,33.4,52.1,33.7,06-01-2024,06-05-2024,121,0.87
IND07525,Maharashtra,Red,Millet,23.7,6.2,37.9,152.6,72.5,12.4,16-07-2024,18-10-2024,94,0.82
IND07526,Madhya Pradesh,Red,Millet,29.4,7.7,18.5,74.4,68.6,7.9,04-10-2024,01-01-2025,89,0.85
IND07527,Kerala,Laterite,Groundnut,20.3,7,37.2,291.6,72.4,0,20-01-2024,22-06-2024,154,0.78
IND07528,Andhra Pradesh,Black,Sugarcane,38.4,6.6,28.3,244.8,80.2,2.8,18-07-2024,20-12-2024,155,0.72
IND07529,Gujarat,Black,Sugarcane,34.1,7.3,18.7,231.4,70.5,5.4,13-06-2024,30-09-2024,109,0.74
IND07530,Madhya Pradesh,Black,Wheat,24.3,7.1,24.9,178.8,55.1,27.8,05-02-2024,16-06-2024,132,0.41
IND07531,Maharashtra,Black,Sugarcane,36.3,7.4,23.5,146.8,41.7,28.5,21-10-2024,01-03-2025,131,0.49
IND07532,Madhya Pradesh,Red,Maize,27.5,7.2,19.1,161.7,55.4,22.1,20-01-2024,10-05-2024,111,0.87
IND07533,Kerala,Laterite,Rice,24.3,6.4,35.9,40.3,77.6,34.4,13-04-2024,01-09-2024,141,0.43
IND07534,Telangana,Red,Groundnut,12.6,6.2,23.3,74.7,74.8,48.1,04-05-2024,06-09-2024,125,0.37
IND07535,Bihar,Alluvial,Rice,29.8,6.8,35.6,258.8,75.8,0,11-12-2024,06-05-2025,146,0.65
IND07536,Rajasthan,Alluvial,Sugarcane,35,7.3,25.1,112.1,82.7,4,01-05-2024,20-08-2024,111,0.75
IND07537,Bihar,Alluvial,Maize,17.8,7.6,22.9,240.8,48.7,22.9,07-04-2024,15-08-2024,130,0.83
IND07538,Bihar,Alluvial,Rice,22.6,7.2,24.6,61.2,42,25.7,23-08-2024,13-12-2024,112,0.58
IND07539,Gujarat,Black,Sugarcane,26.6,6.2,29.1,130.2,69.7,10.2,25-02-2024,01-06-2024,97,0.53
IND07540,Rajasthan,Desert,Millet,19.5,6.4,21,69,50,29.1,23-05-2024,19-09-2024,119,0.79
IND07541,Kerala,Laterite,Rice,19.5,6.5,20.2,101,87.9,29.8,04-10-2024,29-12-2024,86,0.52
IND07542,Punjab,Alluvial,Wheat,26.4,7,35.1,83.2,57,28.5,06-09-2024,11-12-2024,96,0.76
IND07543,Rajasthan,Alluvial,Wheat,33.8,7.6,30.6,278.6,67.7,0,25-02-2024,10-06-2024,106,0.84
IND07544,Gujarat,Alluvial,Rice,17.3,7.6,26.3,223.3,81.7,9.2,20-08-2024,14-01-2025,147,0.58
IND07545,Andhra Pradesh,Red,Millet,39.1,6.2,29.3,69.5,62.5,6.1,21-04-2024,01-08-2024,102,0.9
IND07546,Telangana,Black,Sugarcane,22.4,6.2,20.1,190.9,73.7,8.2,02-01-2024,24-04-2024,113,0.65
IND07547,Andhra Pradesh,Black,Sugarcane,30.6,6.3,29.9,97.4,78.1,6.5,10-05-2024,27-08-2024,109,0.83
IND07548,Haryana,Alluvial,Wheat,15.2,7,28.2,152,82.7,30.5,18-03-2024,23-06-2024,97,0.56
IND07549,Kerala,Laterite,Rice,12.4,6.7,28.8,240.5,72.4,34.9,04-06-2024,04-09-2024,92,0.44
IND07550,Punjab,Alluvial,Wheat,36.2,6.6,25.5,212.5,42.3,15.2,04-02-2024,08-05-2024,94,0.74
IND07551,Kerala,Laterite,Rice,30.3,7.5,33.3,73.7,65,38.2,22-03-2024,30-07-2024,130,0.38
IND07552,Odisha,Laterite,Groundnut,44.3,6.3,25.1,185.1,68.6,9.3,23-09-2024,29-01-2025,128,0.8
